tweet_id,name,dog_class,rating,breed,confidence_lvl,retweet_count,favorite_count,year,month,day
755206590534418437,None,Doggo,14.0,Not Dog,0.0,6148,18212,2016,7,19
755110668769038337,Watson,None,13.0,Labrador Retriever,0.708974,12621,23446,2016,7,18
754856583969079297,Winnie,None,11.0,Golden Retriever,0.8723850000000001,2870,7616,2016,7,18
754747087846248448,Keith,None,12.0,Not Dog,0.0,591,2854,2016,7,17
754482103782404096,Milo,None,10.0,Not Dog,0.0,2220,5852,2016,7,17
754449512966619136,Dex,None,11.0,Beagle,0.858513,846,4147,2016,7,16
754120377874386944,None,None,10.0,Chow,0.168909,2670,8655,2016,7,16
754011816964026368,Charlie,None,12.0,French Bulldog,0.600985,4079,9726,2016,7,15
753655901052166144,None,None,10.0,Miniature Pinscher,0.456092,2492,6458,2016,7,14
753420520834629632,None,None,11.0,Not Dog,0.0,4071,8731,2016,7,14
753398408988139520,Scout,None,12.0,Whippet,0.163794,2186,6384,2016,7,14
753375668877008896,Hank,None,8.0,Bluetick,0.36007100000000003,2655,8411,2016,7,13
753294487569522689,Ace,None,11.0,Chow,0.194773,1191,3758,2016,7,13
753026973505581056,Tayzie,None,10.0,Pembroke,0.868511,1109,4283,2016,7,13
752917284578922496,Grizzie,None,11.0,German Shepherd,0.609283,1790,7592,2016,7,12
752682090207055872,None,Doggo,10.0,German Shepherd,0.299966,1846,6642,2016,7,12
752660715232722944,None,Doggo,10.0,English Setter,0.0505118,1794,4878,2016,7,12
752519690950500352,None,Puppo,11.0,Labrador Retriever,1.00288e-05,3917,8157,2016,7,11
752334515931054080,None,Doggo,8.0,Bedlington Terrier,0.399163,1263,4238,2016,7,11
752173152931807232,Brody,None,12.0,Labrador Retriever,0.527659,2106,6569,2016,7,10
751937170840121344,Ruby,None,11.0,Lakeland Terrier,0.4241680000000001,1530,5770,2016,7,10
751830394383790080,Tucker,None,12.0,Chow,0.703569,2227,6428,2016,7,9
751598357617971201,Toby,None,13.0,Toy Poodle,0.757756,3440,8699,2016,7,9
751583847268179968,None,Doggo,5.0,Dalmatian,0.8683040000000001,1265,4849,2016,7,9
751538714308972544,Max,None,10.0,Labrador Retriever,0.516257,1445,5547,2016,7,8
751456908746354688,None,Pupper,12.0,Golden Retriever,0.714409,1127,3516,2016,7,8
751251247299190784,Gilbert,None,10.0,Walker Hound,0.178852,6695,13791,2016,7,8
751205363882532864,None,None,12.0,Labrador Retriever,0.947164,2086,6948,2016,7,8
751132876104687617,Cooper,Puppo,10.0,Labrador Retriever,0.92939,1480,5610,2016,7,7
750868782890057730,Milo,Pupper,11.0,Toy Poodle,0.912648,1595,5306,2016,7,7
750719632563142656,Meyer,None,12.0,Pembroke,0.972587,5747,14621,2016,7,6
750506206503038976,Malcolm,Pupper,8.0,Not Dog,0.0,1316,4934,2016,7,6
750383411068534784,Zoe,Pupper,9.0,Border Collie,0.672791,1309,5005,2016,7,5
750147208377409536,None,None,13.0,Pug,0.977765,1095,3409,2016,7,5
750132105863102464,Stewie,None,11.0,Toy Poodle,0.4780180000000001,1440,3990,2016,7,5
750117059602808832,Calvin,None,10.0,Shih-Tzu,0.814405,1466,4740,2016,7,5
750101899009982464,Lilah,None,11.0,Golden Retriever,0.316704,959,3344,2016,7,4
750086836815486976,Spanky,None,12.0,Pug,0.978277,613,2383,2016,7,4
750071704093859840,None,Pupper,10.0,Redbone,0.382113,3802,8653,2016,7,4
750056684286914561,Jameson,None,11.0,Saluki,0.484428,1011,3444,2016,7,4
750041628174217216,Beau,None,13.0,Labrador Retriever,0.252031,703,3502,2016,7,4
750026558547456000,Jax,None,10.0,Standard Poodle,0.258732,888,2986,2016,7,4
750011400160841729,Piper,Doggo,11.0,Boston Bull,0.0871498,1035,3568,2016,7,4
749996283729883136,Bo,None,12.0,Old English Sheepdog,0.515319,919,3331,2016,7,4
749981277374128128,Atticus,None,1776.0,Not Dog,0.0,2772,5569,2016,7,4
749774190421639168,Lucy,None,12.0,Pekinese,0.8790120000000001,1493,5114,2016,7,4
749417653287129088,Finn,Pupper,11.0,Papillon,0.772894,1904,6721,2016,7,3
749403093750648834,None,None,10.0,Chesapeake Bay Retriever,0.694541,622,2892,2016,7,3
749395845976588288,George,None,10.0,Pomeranian,0.973715,3951,9488,2016,7,3
749317047558017024,Blu,Floofer,12.0,Wire-Haired Fox Terrier,0.155144,2509,6076,2016,7,2
749064354620928000,Winston,None,11.0,Pug,0.985222,1714,5277,2016,7,2
749036806121881602,Dietrich,None,8.0,West Highland White Terrier,0.0195223,896,3425,2016,7,2
748977405889503236,None,None,10.0,German Short-Haired Pointer,0.742216,3759,11235,2016,7,1
748932637671223296,Divine,Doggo,13.0,Borzoi,0.742912,2564,6461,2016,7,1
748705597323898880,None,None,13.0,Not Dog,0.0,1067,3047,2016,7,1
748699167502000129,Tripp,None,11.0,Pembroke,0.849029,1814,5213,2016,7,1
748692773788876800,Quizno,Doggo,10.0,Not Dog,0.0,1504,4659,2016,7,1
748575535303884801,None,None,6.0,Soft-Coated Wheaten Terrier,0.0864988,2272,6696,2016,6,30
748568946752774144,Cora,None,12.0,Tibetan Terrier,0.32816100000000004,776,2411,2016,6,30
748346686624440324,None,None,10.0,Borzoi,0.5964550000000001,1413,5735,2016,6,30
748324050481647620,Duke,None,11.0,Shetland Sheepdog,0.880499,867,4078,2016,6,30
748307329658011649,None,None,7.0,Not Dog,0.0,810,4027,2016,6,30
747963614829678593,None,Pupper,10.0,Kelpie,0.307672,2444,6397,2016,6,29
747933425676525569,None,None,11.0,Samoyed,0.998201,2894,7310,2016,6,28
747885874273214464,None,None,8.0,Kuvasz,0.40845,1116,3243,2016,6,28
747844099428986880,Huxley,None,11.0,Pembroke,0.360428,851,3084,2016,6,28
747816857231626240,None,None,4.0,Pembroke,0.7689229999999999,1316,5346,2016,6,28
747600769478692864,Bookstore,None,10.0,Chesapeake Bay Retriever,0.804363,619,2545,2016,6,28
747594051852075008,None,None,11.0,Basenji,0.389136,1205,4065,2016,6,28
747512671126323200,None,None,10.0,Cardigan,0.111493,1803,6110,2016,6,27
747461612269887489,None,None,10.0,Not Dog,0.0,1169,4249,2016,6,27
747219827526344708,Atticus,None,11.0,Shetland Sheepdog,0.548018,1791,5792,2016,6,27
747204161125646336,Clark,None,10.0,Not Dog,0.0,1038,3722,2016,6,26
747103485104099331,None,None,11.0,Labrador Retriever,0.991954,4548,10534,2016,6,26
746906459439529985,None,None,0.0,Not Dog,0.0,336,3168,2016,6,26
746872823977771008,None,None,11.0,Pembroke,0.540201,2429,6593,2016,6,26
746818907684614144,None,None,13.0,Ibizan Hound,0.101537,1944,5807,2016,6,25
746790600704425984,None,None,10.0,Boston Bull,0.936183,1806,5345,2016,6,25
746726898085036033,Abby,None,12.0,Golden Retriever,0.25650500000000004,2037,6648,2016,6,25
746507379341139972,Shiloh,None,10.0,Toy Poodle,0.508292,1226,5094,2016,6,25
746369468511756288,None,None,9.0,German Shepherd,0.622957,1854,6637,2016,6,24
746131877086527488,Gustav,None,10.0,Chow,0.575637,2511,7565,2016,6,24
746056683365994496,Arlen,None,11.0,Shetland Sheepdog,0.43332,931,3904,2016,6,23
745789745784041472,Gus,None,10.0,Pekinese,0.984267,1207,4437,2016,6,23
745712589599014916,Percy,None,7.0,Chow,0.06275449999999999,2636,7652,2016,6,22
745433870967832576,Lenox,Doggo,10.0,Basset,1.44895e-05,2894,7824,2016,6,22
745422732645535745,None,None,9.0,Labrador Retriever,0.6638,2768,9412,2016,6,22
745314880350101504,Sugar,None,12.0,Not Dog,0.0,3131,7863,2016,6,21
745057283344719872,Oliver,None,12.0,Shetland Sheepdog,0.963985,2585,7945,2016,6,21
744995568523612160,Abby,Puppo,9.0,Old English Sheepdog,0.4274810000000001,716,3277,2016,6,20
744971049620602880,Indie,None,12.0,Toy Poodle,0.497755,3042,8652,2016,6,20
744709971296780288,Harvey,None,10.0,Shetland Sheepdog,0.234431,1771,6150,2016,6,20
744334592493166593,Blanket,None,11.0,Samoyed,0.960543,2412,7443,2016,6,19
744234799360020481,None,Doggo,13.0,Labrador Retriever,0.825333,79515,131075,2016,6,18
743980027717509120,Geno,None,11.0,Bull Mastiff,0.97573,1231,4551,2016,6,18
743895849529389061,None,None,10.0,Dalmatian,0.562315,1087,3999,2016,6,17
743609206067040256,Stark,None,10.0,Weimaraner,0.982794,1560,4917,2016,6,17
743595368194129920,Harold,None,7.0,Not Dog,0.0,7445,20275,2016,6,17
743545585370791937,Bentley,None,11.0,Standard Poodle,0.06058350000000001,1066,3863,2016,6,16
743510151680958465,Beya,None,13.0,Not Dog,0.0,4185,8671,2016,6,16
743253157753532416,Kilo,Puppo,10.0,Malamute,0.442612,1366,4624,2016,6,16
743222593470234624,None,Pupper,12.0,Kuvasz,0.350629,2164,6792,2016,6,15
743210557239623680,Kayla,None,10.0,Golden Retriever,0.930705,1560,4215,2016,6,15
742528092657332225,Maxaroni,None,10.0,Not Dog,0.0,2245,4878,2016,6,14
742465774154047488,None,Pupper,14.0,Not Dog,0.0,4382,7916,2016,6,13
742385895052087300,Phil,None,11.0,Cardigan,0.5669109999999999,2266,7457,2016,6,13
742161199639494656,Doug,None,12.0,Not Dog,0.0,1547,4743,2016,6,13
742150209887731712,Edmund,Pupper,8.0,French Bulldog,0.07141439999999999,1783,5661,2016,6,13
741793263812808706,None,None,10.0,Kuvasz,0.311325,1698,4982,2016,6,12
741743634094141440,Aqua,Pupper,11.0,Labrador Retriever,0.786089,3144,8945,2016,6,11
741438259667034112,Tucker,None,9.0,Chesapeake Bay Retriever,0.292675,937,4026,2016,6,11
741303864243200000,Theodore,None,12.0,Chihuahua,0.7681560000000001,3650,9631,2016,6,10
740995100998766593,Leo,None,10.0,Malamute,0.454363,3154,7018,2016,6,9
740711788199743490,None,None,9.0,Toy Poodle,0.388277,1062,3736,2016,6,9
740699697422163968,Chip,None,8.0,Not Dog,0.0,888,3101,2016,6,9
740676976021798912,Baloo,Pupper,11.0,Norwegian Elkhound,0.275225,7724,19881,2016,6,8
740365076218183684,None,None,10.0,Not Dog,0.0,495,2727,2016,6,8
740359016048689152,Chase,None,9.0,Golden Retriever,0.8636870000000001,967,3610,2016,6,8
740214038584557568,None,None,10.0,Chesapeake Bay Retriever,0.586414,2220,7335,2016,6,7
739979191639244800,Nollie,None,12.0,Irish Water Spaniel,0.2858,6719,21898,2016,6,7
739932936087216128,Rorie,None,10.0,Redbone,0.243904,1217,4443,2016,6,6
739844404073074688,Simba,None,12.0,Toy Poodle,0.342397,966,4138,2016,6,6
739606147276148736,Benji,Pupper,9.0,Blenheim Spaniel,0.933755,1876,5897,2016,6,5
739485634323156992,Kyle,None,6.0,Walker Hound,0.640256,3309,7887,2016,6,5
739238157791694849,None,Doggo,13.0,Eskimo Dog,0.503372,52360,75163,2016,6,4
738885046782832640,Charles,None,11.0,American Staffordshire Terrier,0.0155351,1283,4127,2016,6,4
738883359779196928,None,None,10.0,Labrador Retriever,0.691137,917,3661,2016,6,4
738537504001953792,Bayley,Puppo,11.0,Chow,0.808737,1759,5575,2016,6,3
738402415918125056,None,None,10.0,Cocker Spaniel,0.346695,955,3599,2016,6,2
738184450748633089,None,None,9.0,Bedlington Terrier,0.289471,1360,4727,2016,6,2
738166403467907072,Axel,None,12.0,Keeshond,0.8788860000000001,3828,9635,2016,6,2
738156290900254721,Storkson,None,10.0,Pug,0.751758,748,2768,2016,6,1
737826014890496000,Remy,None,10.0,Vizsla,0.990391,2006,5757,2016,6,1
737800304142471168,Bella,None,10.0,Malamute,0.374682,3904,10943,2016,6,1
737678689543020544,None,None,11.0,Pembroke,0.935307,1509,5528,2016,5,31
737445876994609152,None,Floofer,13.0,Samoyed,0.400568,5048,11302,2016,5,31
737322739594330112,Lily,None,9.0,Not Dog,0.0,907,3953,2016,5,30
737310737551491075,None,None,13.0,Not Dog,0.0,8329,16040,2016,5,30
736736130620620800,Chadrick,None,13.0,Schipperke,0.545502,1972,4736,2016,5,29
736365877722001409,Rory,Pupper,11.0,Toy Poodle,0.082606,1408,4367,2016,5,28
736225175608430592,None,None,10.0,Labrador Retriever,0.399217,3115,8901,2016,5,27
736010884653420544,None,None,10.0,Golden Retriever,0.553901,3355,8652,2016,5,27
735991953473572864,Maxaroni,None,11.0,Cocker Spaniel,0.961643,1283,3934,2016,5,27
735648611367784448,None,Pupper,12.0,Pembroke,0.462594,1237,4397,2016,5,26
735635087207878657,Dakota,None,11.0,Pug,0.8918709999999999,2659,6776,2016,5,26
735274964362878976,None,None,11.0,Not Dog,0.0,4707,9629,2016,5,25
735256018284875776,Kellogg,Doggo,8.0,Staffordshire Bullterrier,0.523191,993,3675,2016,5,24
735137028879360001,Buckley,Pupper,9.0,Walker Hound,0.413535,1092,3428,2016,5,24
734912297295085568,Jax,None,10.0,Maltese Dog,0.847292,572,2993,2016,5,24
734787690684657664,None,None,13.0,Golden Retriever,0.883991,7102,13745,2016,5,23
734776360183431168,Livvie,None,11.0,Siberian Husky,0.304902,608,2742,2016,5,23
733828123016450049,Terry,None,10.0,Beagle,0.472324,881,3926,2016,5,21
733822306246479872,Moose,Floofer,10.0,Lhasa,0.457356,1141,4015,2016,5,21
733482008106668032,None,None,10.0,French Bulldog,0.619382,1065,3438,2016,5,20
733460102733135873,Hermione,None,11.0,Chow,0.931275,1451,4605,2016,5,20
732732193018155009,Ralpher,None,12.0,Staffordshire Bullterrier,0.127969,599,2671,2016,5,18
732726085725589504,Aldrick,None,11.0,Pomeranian,0.961902,1003,3855,2016,5,18
732585889486888962,None,None,10.0,Staffordshire Bullterrier,0.843359,868,4016,2016,5,17
732375214819057664,Kyle,Doggo,11.0,Basset,0.000547053,2838,8832,2016,5,17
731285275100512256,Solomon,None,12.0,Pembroke,0.967103,1090,3798,2016,5,14
730924654643314689,None,None,9.0,Newfoundland,0.0862411,2234,6682,2016,5,13
730573383004487680,Rooney,Pupper,10.0,American Staffordshire Terrier,0.810158,2435,5407,2016,5,12
730427201120833536,Crystal,None,11.0,Eskimo Dog,0.682082,1176,3809,2016,5,11
730211855403241472,Ziva,None,11.0,Pug,0.341663,1182,4180,2016,5,11
730196704625098752,Charles,None,6.0,Not Dog,0.0,2172,5339,2016,5,11
729854734790754305,Ollie,None,11.0,Not Dog,0.0,1268,4396,2016,5,10
729838605770891264,None,None,12.0,Not Dog,0.0,431,1856,2016,5,10
729823566028484608,Stefan,None,13.0,Kelpie,0.218408,1390,4358,2016,5,10
729463711119904772,Pupcasso,None,13.0,German Shepherd,0.829307,2586,6340,2016,5,9
729113531270991872,None,None,10.0,Not Dog,0.0,370,2054,2016,5,8
728986383096946689,Puff,None,11.0,Maltese Dog,0.95207,917,3460,2016,5,7
728760639972315136,None,None,13.0,Pembroke,0.939134,1911,5090,2016,5,7
728751179681943552,Flurpson,None,10.0,Saint Bernard,0.48205,757,3032,2016,5,7
728653952833728512,Coleman,None,8.0,Not Dog,0.0,1169,3620,2016,5,6
728409960103686147,Wallace,None,10.0,Saint Bernard,0.0942456,2269,5383,2016,5,6
728387165835677696,Enchilada,None,12.0,Collie,0.266414,1075,3999,2016,5,6
728046963732717569,Raymond,None,11.0,Newfoundland,0.255971,1328,4722,2016,5,5
728035342121635841,None,Pupper,12.0,Pomeranian,0.248664,1872,4953,2016,5,5
728015554473250816,Rueben,Pupper,11.0,Cocker Spaniel,0.384559,1219,4479,2016,5,5
727685679342333952,Cilantro,None,12.0,Border Collie,0.462408,720,3206,2016,5,4
727644517743104000,None,Doggo,13.0,Great Pyrenees,0.457164,1962,6431,2016,5,3
727524757080539137,None,Pupper,10.0,Pomeranian,0.958834,1379,4900,2016,5,3
727314416056803329,None,Pupper,11.0,Toy Poodle,0.827469,834,3623,2016,5,3
727286334147182592,None,None,9.0,Chihuahua,0.0705542,920,3324,2016,5,2
727175381690781696,Karll,None,10.0,Flat-Coated Retriever,0.656463,1540,4209,2016,5,2
726935089318363137,Sprout,None,12.0,Toy Poodle,0.083749,2738,7496,2016,5,2
726887082820554753,Blitz,None,10.0,Soft-Coated Wheaten Terrier,0.5159189999999999,1677,4195,2016,5,1
726828223124897792,Bloop,None,12.0,Miniature Pinscher,0.255327,1124,3882,2016,5,1
726224900189511680,None,None,9.0,Standard Poodle,0.261112,1302,4811,2016,4,30
725786712245440512,Lillie,Pupper,11.0,Chow,0.33576100000000003,1527,4537,2016,4,28
725729321944506368,Lola,None,12.0,Boxer,0.599076,2009,5646,2016,4,28
724983749226668032,Fred,None,12.0,Golden Retriever,0.67575,1462,4040,2016,4,26
724771698126512129,None,Doggo,11.0,German Short-Haired Pointer,0.835491,725,2593,2016,4,26
724405726123311104,Ashleigh,Pupper,10.0,Golden Retriever,0.240695,1847,5800,2016,4,25
724049859469295616,Kreggory,None,10.0,Border Collie,0.581835,1984,4738,2016,4,24
724046343203856385,Sarge,None,10.0,Boxer,0.8262719999999999,620,2901,2016,4,24
724004602748780546,Luther,Pupper,11.0,Pug,0.0188769,1790,4561,2016,4,23
723912936180330496,Sugar,None,12.0,Samoyed,0.991772,1374,4236,2016,4,23
723688335806480385,Reginald,None,12.0,Chow,0.0890102,3347,8435,2016,4,23
723673163800948736,Ivar,None,10.0,Golden Retriever,0.83939,1011,3291,2016,4,23
723179728551723008,Jangle,None,8.0,Norwegian Elkhound,0.0568505,2110,5761,2016,4,21
722613351520608256,Schnitzel,None,12.0,Labrador Retriever,0.5309149999999999,1831,5393,2016,4,20
721503162398597120,Panda,None,11.0,Pomeranian,0.99775,2124,5086,2016,4,17
721001180231503872,Oliver,Pupper,11.0,Samoyed,0.950053,686,2748,2016,4,15
720785406564900865,Archie,None,12.0,Chihuahua,0.8964219999999999,866,3400,2016,4,15
720775346191278080,Berkeley,None,10.0,Newfoundland,0.48997,760,2702,2016,4,15
720415127506415616,None,None,10.0,Rottweiler,0.990312,1681,4503,2016,4,14
720389942216527872,Ralphé,None,11.0,Pembroke,0.873977,2840,6974,2016,4,13
720340705894408192,Derek,Pupper,10.0,Not Dog,0.0,1098,3131,2016,4,13
720059472081784833,Charleson,None,9.0,Mexican Hairless,0.451852,1268,4229,2016,4,13
720043174954147842,Neptune,None,11.0,Samoyed,0.954517,2253,5332,2016,4,13
719991154352222208,None,Doggo,10.0,Golden Retriever,0.605304,1979,5281,2016,4,12
719704490224398336,Clyde,Pupper,12.0,Not Dog,0.0,1645,4974,2016,4,12
719551379208073216,Harnold,None,10.0,Malamute,0.873233,2192,5515,2016,4,11
719367763014393856,Sid,None,11.0,Soft-Coated Wheaten Terrier,0.050971,827,3022,2016,4,11
719339463458033665,Lucy,None,10.0,Golden Retriever,0.765778,1403,4822,2016,4,11
719332531645071360,Pippa,None,11.0,Dandie Dinmont,0.224415,1078,3711,2016,4,11
718971898235854848,Sadie,None,10.0,Golden Retriever,0.14039400000000002,1231,3818,2016,4,10
718939241951195136,Otis,None,12.0,Pembroke,0.7663270000000001,1973,5720,2016,4,9
718631497683582976,None,None,10.0,Pomeranian,0.993718,9126,20697,2016,4,9
718613305783398402,Carper,None,11.0,Labrador Retriever,0.58458,542,2669,2016,4,9
718540630683709445,None,None,10.0,Maltese Dog,0.632289,1137,2730,2016,4,8
718460005985447936,Bowie,None,9.0,Boston Bull,0.252781,602,2846,2016,4,8
718454725339934721,None,None,13.0,Not Dog,0.0,1685,5320,2016,4,8
718246886998687744,Alexanderson,None,3.0,Chihuahua,0.354488,565,2115,2016,4,8
718234618122661888,Suki,None,11.0,Malamute,0.370152,1127,4217,2016,4,8
717841801130979328,Barclay,None,11.0,Brittany Spaniel,0.922876,670,2660,2016,4,6
717790033953034240,None,Pupper,10.0,Not Dog,0.0,1272,3170,2016,4,6
717537687239008257,None,None,11.0,Golden Retriever,0.779356,2069,6281,2016,4,6
717421804990701568,Ebby,None,9.0,Miniature Pinscher,0.286479,945,3446,2016,4,5
717047459982213120,Flávio,None,12.0,Golden Retriever,0.983548,2135,6826,2016,4,4
717009362452090881,Smokey,Pupper,10.0,Siberian Husky,0.506154,1102,3583,2016,4,4
716802964044845056,Link,None,10.0,Malinois,0.619577,1317,4627,2016,4,4
716791146589110272,Jennifur,None,11.0,Pomeranian,0.468751,1474,5204,2016,4,4
716285507865542656,Stephanus,None,12.0,Yorkshire Terrier,0.43042,1225,3041,2016,4,2
716080869887381504,None,Doggo,11.0,Golden Retriever,0.638625,1935,5272,2016,4,2
715928423106027520,Bubbles,None,11.0,Pug,0.976685,987,3485,2016,4,1
715733265223708672,None,None,10.0,Dandie Dinmont,0.740229,1920,5093,2016,4,1
715696743237730304,Toby,None,10.0,Staffordshire Bullterrier,0.427836,1454,4257,2016,4,1
715680795826982913,Zeus,None,12.0,Golden Retriever,0.990715,1813,4719,2016,3,31
715360349751484417,Bertson,None,11.0,Not Dog,0.0,1772,5955,2016,3,31
715342466308784130,Oscar,None,10.0,West Highland White Terrier,0.597111,768,3294,2016,3,31
715220193576927233,Nico,None,10.0,Chihuahua,0.584026,736,2630,2016,3,30
715200624753819648,Michelangelope,None,12.0,Chihuahua,0.956787,2110,5578,2016,3,30
715009755312439296,Siba,None,12.0,Chihuahua,0.142288,1392,4550,2016,3,30
714982300363173890,Calbert,None,9.0,Brittany Spaniel,0.944376,1166,4094,2016,3,30
714957620017307648,Curtis,None,10.0,Great Pyrenees,0.251516,1595,4503,2016,3,29
714631576617938945,Benedict,None,4.0,Not Dog,0.0,1122,3571,2016,3,29
714606013974974464,None,None,12.0,Norfolk Terrier,0.293007,1038,3938,2016,3,29
714258258790387713,Travis,None,10.0,Collie,0.176758,808,3281,2016,3,28
714251586676113411,Thumas,None,8.0,Soft-Coated Wheaten Terrier,0.751962,940,3570,2016,3,28
714214115368108032,None,None,13.0,Pug,0.533967,990,2480,2016,3,27
714141408463036416,None,None,10.0,Labrador Retriever,0.586951,1569,4673,2016,3,27
713919462244790272,Kanu,None,12.0,Siberian Husky,0.463223,869,3564,2016,3,27
713761197720473600,Piper,None,12.0,Brittany Spaniel,0.797936,1541,5308,2016,3,26
713411074226274305,None,None,11.0,Great Pyrenees,0.720337,1440,4802,2016,3,25
713177543487135744,Lance,None,10.0,Whippet,0.734244,3183,7854,2016,3,25
713175907180089344,Opie,None,10.0,Malamute,0.430624,1630,4851,2016,3,25
712717840512598017,None,None,10.0,Great Pyrenees,0.732043,5616,13474,2016,3,23
712668654853337088,Sunny,None,10.0,Labrador Retriever,0.829058,1367,4531,2016,3,23
712438159032893441,Kane,None,11.0,Great Pyrenees,0.069457,1756,5799,2016,3,23
712097430750289920,None,None,10.0,Labrador Retriever,0.720481,1172,4144,2016,3,22
712092745624633345,Steven,None,7.0,Not Dog,0.0,1016,3211,2016,3,22
712085617388212225,Olive,None,11.0,Shih-Tzu,0.625129,556,3531,2016,3,22
712065007010385924,Chester,None,6.0,Not Dog,0.0,700,2451,2016,3,21
711968124745228288,Winston,Pupper,10.0,Not Dog,0.0,2601,8776,2016,3,21
711743778164514816,Roosevelt,None,11.0,Lakeland Terrier,0.459515,1101,3095,2016,3,21
711732680602345472,None,None,10.0,Ibizan Hound,0.334929,4653,9756,2016,3,21
711652651650457602,Gary,None,9.0,Not Dog,0.0,1037,4228,2016,3,20
711363825979756544,None,None,11.0,Pembroke,0.7509060000000001,1287,3996,2016,3,20
711306686208872448,None,None,3.0,Dandie Dinmont,0.0867925,819,3596,2016,3,19
711008018775851008,Chuckles,Pupper,11.0,French Bulldog,0.731405,710,3275,2016,3,19
710997087345876993,Milo,None,12.0,Malamute,0.28126,1561,4960,2016,3,19
710844581445812225,Staniel,None,10.0,Pembroke,0.200407,779,2775,2016,3,18
710833117892898816,Sora,None,12.0,Pembroke,0.803742,606,2937,2016,3,18
710588934686908417,Beemo,None,12.0,Pembroke,0.982004,2107,4968,2016,3,17
710283270106132480,Gunner,None,11.0,Shih-Tzu,0.932401,580,2308,2016,3,17
710272297844797440,None,None,11.0,Old English Sheepdog,0.586307,1425,4945,2016,3,17
710269109699739648,None,None,13.0,Pug,0.415495,1257,2613,2016,3,17
710153181850935296,Lacy,None,11.0,Cocker Spaniel,0.00271296,1006,3153,2016,3,16
710140971284037632,Tater,None,8.0,Pekinese,0.95317,1008,3017,2016,3,16
710117014656950272,None,Pupper,11.0,Toy Poodle,0.802092,2233,5999,2016,3,16
709918798883774466,Watson,None,12.0,Pembroke,0.956222,1215,3250,2016,3,16
709901256215666688,None,None,12.0,Not Dog,0.0,112,732,2016,3,16
709852847387627521,None,None,12.0,Chihuahua,0.945629,1336,3824,2016,3,15
709566166965075968,Olaf,None,12.0,Chow,0.999837,1367,3865,2016,3,15
709556954897764353,Cecil,None,12.0,Golden Retriever,0.790026,1204,3593,2016,3,15
709519240576036864,Vince,None,9.0,Cocker Spaniel,0.414982,277,1620,2016,3,14
709449600415961088,Karma,None,10.0,Maltese Dog,0.780187,665,2420,2016,3,14
709409458133323776,Billy,None,8.0,Shetland Sheepdog,0.79745,788,2855,2016,3,14
709225125749587968,Walker,None,11.0,Labrador Retriever,0.271109,647,2615,2016,3,14
709207347839836162,Penny,None,11.0,Chihuahua,0.948323,6567,13755,2016,3,14
709158332880297985,Rodney,None,10.0,Siberian Husky,0.212957,470,2236,2016,3,13
709042156699303936,Klevin,None,9.0,Rottweiler,0.0681793,1864,5197,2016,3,13
708845821941387268,None,Pupper,9.0,Schipperke,0.74564,1015,3226,2016,3,13
708834316713893888,Malikai,None,10.0,Eskimo Dog,0.283945,571,1860,2016,3,13
708810915978854401,Mister,None,10.0,Golden Retriever,0.976139,7848,18036,2016,3,13
708738143638450176,Coco,None,11.0,Pomeranian,0.933457,917,2997,2016,3,12
708711088997666817,Smokey,None,11.0,German Short-Haired Pointer,0.0526946,834,2790,2016,3,12
708479650088034305,Bear,None,13.0,Shih-Tzu,0.218479,765,2768,2016,3,12
708469915515297792,Bobble,None,11.0,Chihuahua,0.748163,926,3357,2016,3,12
708356463048204288,Oliver,None,10.0,Pug,0.871283,1520,3929,2016,3,11
708349470027751425,River,None,11.0,Basenji,0.187158,831,2568,2016,3,11
708149363256774660,Jebberson,None,10.0,Cardigan,0.350993,1727,4672,2016,3,11
708130923141795840,None,None,11.0,French Bulldog,0.710354,943,3707,2016,3,11
708119489313951744,Cooper,None,9.0,Norwich Terrier,0.264483,1102,2937,2016,3,11
708109389455101952,Remington,None,10.0,Staffordshire Bullterrier,0.5161060000000001,610,2124,2016,3,11
708026248782585858,None,None,13.0,Malinois,0.7864680000000001,2166,4799,2016,3,10
707995814724026368,Farfle,None,12.0,Not Dog,0.0,1273,3385,2016,3,10
707969809498152960,Rufus,None,11.0,Toy Poodle,0.908491,1097,2941,2016,3,10
707776935007539200,Sadie,None,11.0,Miniature Pinscher,0.890426,1079,3593,2016,3,10
707741517457260545,None,None,10.0,Whippet,0.738371,696,2718,2016,3,10
707693576495472641,Jiminus,None,7.0,Not Dog,0.0,1133,3765,2016,3,9
707420581654872064,Keurig,None,4.0,Kuvasz,0.149391,789,2499,2016,3,9
707411934438625280,None,Pupper,11.0,Lakeland Terrier,0.7382770000000001,673,2486,2016,3,9
707387676719185920,Clarkus,None,10.0,Chihuahua,0.888468,1490,3835,2016,3,9
707377100785885184,None,None,9.0,Golden Retriever,0.637225,1214,3603,2016,3,9
707315916783140866,Finnegus,Pupper,10.0,Bernese Mountain Dog,0.979235,727,2698,2016,3,8
707297311098011648,Cassie,None,10.0,Blenheim Spaniel,0.370717,903,3022,2016,3,8
707059547140169728,Cupcake,None,11.0,Samoyed,0.8973120000000001,759,2796,2016,3,8
707038192327901184,Kathmandu,None,10.0,Pug,0.642426,900,2404,2016,3,8
707021089608753152,Tucker,None,12.0,Cocker Spaniel,0.559658,1540,4433,2016,3,8
707014260413456384,Ellie,None,11.0,Chihuahua,0.58378,664,2502,2016,3,8
